card_id,card_name,expansion,collection_no,table_page,image_page,width,height,format,image_path,id_only_path
1156,Lucky Helmet,TWM,158,36,1195,660,920,jpg,named/1156_Lucky_Helmet_TWM_158.jpg,by_id/1156.jpg
1157,Rescue Board,TEF,159,36,1196,660,920,jpg,named/1157_Rescue_Board_TEF_159.jpg,by_id/1157.jpg
1158,Maximum Belt,TEF,154,36,1197,660,920,jpg,named/1158_Maximum_Belt_TEF_154.jpg,by_id/1158.jpg
1159,Hero’s Cape,TEF,152,36,1198,660,920,jpg,named/1159_Hero's_Cape_TEF_152.jpg,by_id/1159.jpg
1160,Heavy Baton,TEF,151,36,1199,660,920,jpg,named/1160_Heavy_Baton_TEF_151.jpg,by_id/1160.jpg
1161,Handheld Fan,TWM,150,36,1200,660,920,jpg,named/1161_Handheld_Fan_TWM_150.jpg,by_id/1161.jpg
1162,Binding Mochi,SFA,55,36,1201,660,920,jpg,named/1162_Binding_Mochi_SFA_55.jpg,by_id/1162.jpg
1163,Powerglass,SFA,63,36,1202,660,920,jpg,named/1163_Powerglass_SFA_63.jpg,by_id/1163.jpg
1164,Payapa Berry,SCR,141,36,1203,660,920,jpg,named/1164_Payapa_Berry_SCR_141.jpg,by_id/1164.jpg
1165,Sparkling Crystal,SCR,142,36,1204,660,920,jpg,named/1165_Sparkling_Crystal_SCR_142.jpg,by_id/1165.jpg
1166,Gravity Gemstone,SCR,137,36,1205,660,920,jpg,named/1166_Gravity_Gemstone_SCR_137.jpg,by_id/1166.jpg
1167,Deluxe Bomb,SCR,134,36,1206,660,920,jpg,named/1167_Deluxe_Bomb_SCR_134.jpg,by_id/1167.jpg
1168,Counter Gain,SSP,169,36,1207,660,923,jpg,named/1168_Counter_Gain_SSP_169.jpg,by_id/1168.jpg
1169,Amulet of Hope,SSP,162,36,1208,660,923,jpg,named/1169_Amulet_of_Hope_SSP_162.jpg,by_id/1169.jpg
1170,Haban Berry,PRE,111,36,1209,660,920,jpg,named/1170_Haban_Berry_PRE_111.jpg,by_id/1170.jpg
1171,Hop’s Choice Band,JTG,148,36,1210,660,920,jpg,named/1171_Hop's_Choice_Band_JTG_148.jpg,by_id/1171.jpg
1172,Lillie’s Pearl,JTG,151,36,1211,660,920,jpg,named/1172_Lillie's_Pearl_JTG_151.jpg,by_id/1172.jpg
1173,Cynthia's Power Weight,DRI,162,36,1212,660,920,jpg,named/1173_Cynthia's_Power_Weight_DRI_162.jpg,by_id/1173.jpg
1174,Air Balloon,BLK,79,36,1213,660,920,jpg,named/1174_Air_Balloon_BLK_79.jpg,by_id/1174.jpg
1175,Brave Bangle,WHT,80,36,1214,660,920,jpg,named/1175_Brave_Bangle_WHT_80.jpg,by_id/1175.jpg
1176,Punk Helmet,PFL,92,36,1215,660,920,jpg,named/1176_Punk_Helmet_PFL_92.jpg,by_id/1176.jpg
1177,Sacred Charm,PFL,93,36,1216,660,920,jpg,named/1177_Sacred_Charm_PFL_93.jpg,by_id/1177.jpg
1178,Light Ball,ASC,191,36,1217,660,920,jpg,named/1178_Light_Ball_ASC_191.jpg,by_id/1178.jpg
1179,Thick Scale,ASC,211,36,1218,660,920,jpg,named/1179_Thick_Scale_ASC_211.jpg,by_id/1179.jpg
1180,Core Memory,POR,70,36,1219,451,630,jpg,named/1180_Core_Memory_POR_70.jpg,by_id/1180.jpg
1181,Billy & O'Nare,JTG,142,36,1220,660,920,jpg,named/1181_Billy_&_O'Nare_JTG_142.jpg,by_id/1181.jpg
1182,Boss’s Orders,PAL,172,36,1221,660,920,jpg,named/1182_Boss's_Orders_PAL_172.jpg,by_id/1182.jpg
1183,Perrin,TWM,160,36,1222,660,920,jpg,named/1183_Perrin_TWM_160.jpg,by_id/1183.jpg
1184,Lana’s Aid,TWM,155,36,1223,660,920,jpg,named/1184_Lana's_Aid_TWM_155.jpg,by_id/1184.jpg
1185,Explorer’s Guidance,TEF,147,36,1224,660,920,jpg,named/1185_Explorer's_Guidance_TEF_147.jpg,by_id/1185.jpg
1186,Eri,TEF,146,36,1225,660,920,jpg,named/1186_Eri_TEF_146.jpg,by_id/1186.jpg
1187,Morty’s Conviction,TEF,155,36,1226,660,920,jpg,named/1187_Morty's_Conviction_TEF_155.jpg,by_id/1187.jpg
1188,Ciphermaniac’s Codebreaking,TEF,145,36,1227,660,920,jpg,named/1188_Ciphermaniac's_Codebreaking_TEF_145.jpg,by_id/1188.jpg
1189,Salvatore,TEF,160,37,1228,660,920,jpg,named/1189_Salvatore_TEF_160.jpg,by_id/1189.jpg
1190,Bianca’s Devotion,TEF,142,37,1229,660,920,jpg,named/1190_Bianca's_Devotion_TEF_142.jpg,by_id/1190.jpg
1191,Kieran,TWM,154,37,1230,660,920,jpg,named/1191_Kieran_TWM_154.jpg,by_id/1191.jpg
1192,Carmine,TWM,145,37,1231,660,920,jpg,named/1192_Carmine_TWM_145.jpg,by_id/1192.jpg
1193,Hassel,TWM,151,37,1232,660,920,jpg,named/1193_Hassel_TWM_151.jpg,by_id/1193.jpg
1194,Colress’s Tenacity,SFA,57,37,1233,660,920,jpg,named/1194_Colress's_Tenacity_SFA_57.jpg,by_id/1194.jpg
1195,Janine’s Secret Art,SFA,59,37,1234,660,920,jpg,named/1195_Janine's_Secret_Art_SFA_59.jpg,by_id/1195.jpg
1196,Cassiopeia,SFA,56,37,1235,660,920,jpg,named/1196_Cassiopeia_SFA_56.jpg,by_id/1196.jpg
1197,Xerosic’s Machinations,SFA,64,37,1236,660,920,jpg,named/1197_Xerosic's_Machinations_SFA_64.jpg,by_id/1197.jpg
1198,Crispin,SCR,133,37,1237,660,920,jpg,named/1198_Crispin_SCR_133.jpg,by_id/1198.jpg
1199,Lacey,SCR,139,37,1238,660,920,jpg,named/1199_Lacey_SCR_139.jpg,by_id/1199.jpg
1200,Kofu,SCR,138,37,1239,660,920,jpg,named/1200_Kofu_SCR_138.jpg,by_id/1200.jpg
1201,Briar,SCR,132,37,1240,660,920,jpg,named/1201_Briar_SCR_132.jpg,by_id/1201.jpg
1202,Drayton,SSP,174,37,1241,660,923,jpg,named/1202_Drayton_SSP_174.jpg,by_id/1202.jpg
1203,Surfer,SSP,187,37,1242,660,923,jpg,named/1203_Surfer_SSP_187.jpg,by_id/1203.jpg
1204,Lisia’s Appeal,SSP,179,37,1243,660,923,jpg,named/1204_Lisia's_Appeal_SSP_179.jpg,by_id/1204.jpg
1205,Cyrano,SSP,170,37,1244,660,923,jpg,named/1205_Cyrano_SSP_170.jpg,by_id/1205.jpg
1206,Larry’s Skill,PRE,115,37,1245,660,920,jpg,named/1206_Larry's_Skill_PRE_115.jpg,by_id/1206.jpg
1207,Amarys,PRE,93,37,1246,660,920,jpg,named/1207_Amarys_PRE_93.jpg,by_id/1207.jpg
1208,Iris’s Fighting Spirit,JTG,149,37,1247,660,920,jpg,named/1208_Iris's_Fighting_Spirit_JTG_149.jpg,by_id/1208.jpg
1209,Ruffian,JTG,157,37,1248,660,920,jpg,named/1209_Ruffian_JTG_157.jpg,by_id/1209.jpg
1210,Brock’s Scouting,JTG,146,37,1249,660,920,jpg,named/1210_Brock's_Scouting_JTG_146.jpg,by_id/1210.jpg
1211,Black Belt’s Training,PRE,96,37,1250,660,920,jpg,named/1211_Black_Belt's_Training_PRE_96.jpg,by_id/1211.jpg
1212,Cook,TWM,147,37,1251,660,920,jpg,named/1212_Cook_TWM_147.jpg,by_id/1212.jpg
1213,Judge,SVI,176,37,1252,451,630,jpg,named/1213_Judge_SVI_176.jpg,by_id/1213.jpg
1214,Emcee's Hype,DRI,163,37,1253,660,920,jpg,named/1214_Emcee's_Hype_DRI_163.jpg,by_id/1214.jpg
1215,Ethan's Adventure,DRI,165,37,1254,660,920,jpg,named/1215_Ethan's_Adventure_DRI_165.jpg,by_id/1215.jpg
1216,Team Rocket's Ariana,DRI,171,37,1255,660,920,jpg,named/1216_Team_Rocket's_Ariana_DRI_171.jpg,by_id/1216.jpg
1217,Team Rocket's Archer,DRI,170,37,1256,660,920,jpg,named/1217_Team_Rocket's_Archer_DRI_170.jpg,by_id/1217.jpg
1218,Team Rocket's Giovanni,DRI,174,37,1257,660,920,jpg,named/1218_Team_Rocket's_Giovanni_DRI_174.jpg,by_id/1218.jpg
1219,Team Rocket's Petrel,DRI,176,37,1258,660,920,jpg,named/1219_Team_Rocket's_Petrel_DRI_176.jpg,by_id/1219.jpg
1220,Team Rocket's Proton,DRI,177,37,1259,660,920,jpg,named/1220_Team_Rocket's_Proton_DRI_177.jpg,by_id/1220.jpg
1221,N's Plan,BLK,83,37,1260,660,920,jpg,named/1221_N's_Plan_BLK_83.jpg,by_id/1221.jpg
1222,Fennel,BLK,82,38,1261,660,920,jpg,named/1222_Fennel_BLK_82.jpg,by_id/1222.jpg
1223,Harlequin,WHT,83,38,1262,660,920,jpg,named/1223_Harlequin_WHT_83.jpg,by_id/1223.jpg
1224,Cheren,WHT,81,38,1263,660,920,jpg,named/1224_Cheren_WHT_81.jpg,by_id/1224.jpg
1225,Hilda,WHT,84,38,1264,660,920,jpg,named/1225_Hilda_WHT_84.jpg,by_id/1225.jpg
1226,Lt. Surge's Bargain,MEG,120,38,1265,660,920,jpg,named/1226_Lt._Surge's_Bargain_MEG_120.jpg,by_id/1226.jpg
1227,Lillie's Determination,MEG,119,38,1266,660,920,jpg,named/1227_Lillie's_Determination_MEG_119.jpg,by_id/1227.jpg
1228,Acerola's Mischief,MEG,113,38,1267,660,920,jpg,named/1228_Acerola's_Mischief_MEG_113.jpg,by_id/1228.jpg
1229,Wally's Compassion,MEG,132,38,1268,660,920,jpg,named/1229_Wally's_Compassion_MEG_132.jpg,by_id/1229.jpg
1230,Grimsley's Move,PFL,90,38,1269,660,920,jpg,named/1230_Grimsley's_Move_PFL_90.jpg,by_id/1230.jpg
1231,Dawn,PFL,87,38,1270,660,920,jpg,named/1231_Dawn_PFL_87.jpg,by_id/1231.jpg
1232,Firebreather,PFL,89,38,1271,660,920,jpg,named/1232_Firebreather_PFL_89.jpg,by_id/1232.jpg
1233,Canari,ASC,185,38,1272,660,920,jpg,named/1233_Canari_ASC_185.jpg,by_id/1233.jpg
1234,Anthea & Concordia,ASC,182,38,1273,660,920,jpg,named/1234_Anthea_&_Concordia_ASC_182.jpg,by_id/1234.jpg
1235,Waitress,ASC,215,38,1274,660,920,jpg,named/1235_Waitress_ASC_215.jpg,by_id/1235.jpg
1236,Urbain,ASC,214,38,1275,660,920,jpg,named/1236_Urbain_ASC_214.jpg,by_id/1236.jpg
1237,Lucian,TWM,157,38,1276,660,920,jpg,named/1237_Lucian_TWM_157.jpg,by_id/1237.jpg
1238,Tarragon,POR,85,38,1277,451,630,jpg,named/1238_Tarragon_POR_85.jpg,by_id/1238.jpg
1239,Naveen,POR,79,38,1278,451,630,jpg,named/1239_Naveen_POR_79.jpg,by_id/1239.jpg
1240,Rosa's Encouragement,POR,84,38,1279,451,630,jpg,named/1240_Rosa's_Encouragement_POR_84.jpg,by_id/1240.jpg
1241,Jacinthe,POR,75,38,1280,451,630,jpg,named/1241_Jacinthe_POR_75.jpg,by_id/1241.jpg
1242,Community Center,TWM,146,38,1281,660,920,jpg,named/1242_Community_Center_TWM_146.jpg,by_id/1242.jpg
1243,Perilous Jungle,TEF,156,38,1282,660,920,jpg,named/1243_Perilous_Jungle_TEF_156.jpg,by_id/1243.jpg
1244,Full Metal Lab,TEF,148,38,1283,660,920,jpg,named/1244_Full_Metal_Lab_TEF_148.jpg,by_id/1244.jpg
1245,Festival Grounds,TWM,149,38,1284,660,920,jpg,named/1245_Festival_Grounds_TWM_149.jpg,by_id/1245.jpg
1246,Jamming Tower,TWM,153,38,1285,660,920,jpg,named/1246_Jamming_Tower_TWM_153.jpg,by_id/1246.jpg
1247,Neutralization Zone,SFA,60,38,1286,660,920,jpg,named/1247_Neutralization_Zone_SFA_60.jpg,by_id/1247.jpg
1248,Academy at Night,SFA,54,38,1287,660,920,jpg,named/1248_Academy_at_Night_SFA_54.jpg,by_id/1248.jpg
1249,Grand Tree,SCR,136,38,1288,660,920,jpg,named/1249_Grand_Tree_SCR_136.jpg,by_id/1249.jpg
1250,Area Zero Underdepths,SCR,131,38,1289,660,920,jpg,named/1250_Area_Zero_Underdepths_SCR_131.jpg,by_id/1250.jpg
1251,Lively Stadium,SSP,180,38,1290,660,923,jpg,named/1251_Lively_Stadium_SSP_180.jpg,by_id/1251.jpg
1252,Gravity Mountain,SSP,177,38,1291,660,923,jpg,named/1252_Gravity_Mountain_SSP_177.jpg,by_id/1252.jpg
1253,N’s Castle,JTG,152,38,1292,660,920,jpg,named/1253_N's_Castle_JTG_152.jpg,by_id/1253.jpg
1254,Levincia,JTG,150,38,1293,660,920,jpg,named/1254_Levincia_JTG_150.jpg,by_id/1254.jpg
1255,Postwick,JTG,154,39,1294,660,920,jpg,named/1255_Postwick_JTG_154.jpg,by_id/1255.jpg
1256,Team Rocket's Watchtower,DRI,180,39,1295,660,920,jpg,named/1256_Team_Rocket's_Watchtower_DRI_180.jpg,by_id/1256.jpg
1257,Team Rocket's Factory,DRI,173,39,1296,660,920,jpg,named/1257_Team_Rocket's_Factory_DRI_173.jpg,by_id/1257.jpg
1258,Granite Cave,DRI,166,39,1297,660,920,jpg,named/1258_Granite_Cave_DRI_166.jpg,by_id/1258.jpg
1259,Spikemuth Gym,DRI,169,39,1298,660,920,jpg,named/1259_Spikemuth_Gym_DRI_169.jpg,by_id/1259.jpg
1260,Risky Ruins,MEG,127,39,1299,660,920,jpg,named/1260_Risky_Ruins_MEG_127.jpg,by_id/1260.jpg
1261,Forest of Vitality,MEG,117,39,1300,660,920,jpg,named/1261_Forest_of_Vitality_MEG_117.jpg,by_id/1261.jpg
1262,Surfing Beach,MEG,129,39,1301,660,920,jpg,named/1262_Surfing_Beach_MEG_129.jpg,by_id/1262.jpg
1263,Mystery Garden,MEG,122,39,1302,660,920,jpg,named/1263_Mystery_Garden_MEG_122.jpg,by_id/1263.jpg
1264,Battle Cage,PFL,85,39,1303,660,920,jpg,named/1264_Battle_Cage_PFL_85.jpg,by_id/1264.jpg
1265,Dizzying Valley,PFL,88,39,1304,660,920,jpg,named/1265_Dizzying_Valley_PFL_88.jpg,by_id/1265.jpg
1266,Nighttime Mine,ASC,197,39,1305,660,920,jpg,named/1266_Nighttime_Mine_ASC_197.jpg,by_id/1266.jpg
1267,Lumiose City,POR,77,39,1306,451,630,jpg,named/1267_Lumiose_City_POR_77.jpg,by_id/1267.jpg
